LSOA11CD,LSOA11NM,LSOA21CD,LSOA21NM,CHGIND,LAD22CD,LAD22NM,TotalRes11,TotalRes21,sqkm21
E01033148,Enfield 003F,E01033148,Enfield 003F,U,E09000010,Enfield,1950,2215,0.45054
E01033150,Enfield 003G,E01033150,Enfield 003G,U,E09000010,Enfield,1656,1690,0.16425
E01033208,Lambeth 004G,E01033208,Lambeth 004G,U,E09000022,Lambeth,1723,1709,0.05058
E01033485,Brent 031H,E01033485,Brent 031H,U,E09000005,Brent,1991,1638,0.1445
E01033486,Islington 011E,E01033486,Islington 011E,U,E09000019,Islington,1036,1034,0.06669
E01033487,Islington 011F,E01033487,Islington 011F,U,E09000019,Islington,1226,1199,0.02445
E01033488,Islington 011G,E01033488,Islington 011G,U,E09000019,Islington,1205,1644,0.10054
E01033489,Islington 022G,E01033489,Islington 022G,U,E09000019,Islington,1832,1460,0.09437
E01033490,Islington 022H,E01033490,Islington 022H,U,E09000019,Islington,1693,1399,0.1201
E01033491,Islington 011H,E01033491,Islington 011H,U,E09000019,Islington,1680,1932,0.18746
E01033493,Islington 006F,E01033493,Islington 006F,U,E09000019,Islington,1301,1313,0.03629
E01033494,Islington 006G,E01033494,Islington 006G,U,E09000019,Islington,1498,1534,0.10668
E01033587,Barking and Dagenham 021E,E01033587,Barking and Dagenham 021E,U,E09000002,Barking and Dagenham,1630,2456,0.26895
E01003109,Lambeth 003E,E01033863,Lambeth 003G,S,E09000022,Lambeth,2255,1325,0.10111
E01033207,Lambeth 004F,E01033864,Lambeth 004H,S,E09000022,Lambeth,1708,1032,0.06158
E01033207,Lambeth 004F,E01033865,Lambeth 004I,S,E09000022,Lambeth,1708,1520,0.1387
E01033207,Lambeth 004F,E01033866,Lambeth 004J,S,E09000022,Lambeth,1708,1120,0.04116
E01003927,Southwark 002A,E01033867,Southwark 002F,S,E09000028,Southwark,2377,1547,0.16428
E01003927,Southwark 002A,E01033868,Southwark 002G,S,E09000028,Southwark,2377,1411,0.11825
E01004022,Southwark 004C,E01033869,Southwark 004F,S,E09000028,Southwark,2483,1468,0.08852
E01003978,Southwark 004B,E01033870,Southwark 004G,S,E09000028,Southwark,1840,1769,0.0571
E01004022,Southwark 004C,E01033871,Southwark 004H,S,E09000028,Southwark,2483,1512,0.14339
E01003978,Southwark 004B,E01033872,Southwark 004I,S,E09000028,Southwark,1840,1301,0.08132
E01032720,Southwark 009F,E01033873,Southwark 009G,S,E09000028,Southwark,1732,1771,0.11258
E01032720,Southwark 009F,E01033874,Southwark 009H,S,E09000028,Southwark,1732,1151,0.05736
E01032722,Southwark 012F,E01033875,Southwark 012G,S,E09000028,Southwark,2133,1318,0.0652
E01032722,Southwark 012F,E01033876,Southwark 012H,S,E09000028,Southwark,2133,1250,0.05428
E01032722,Southwark 012F,E01033877,Southwark 012I,S,E09000028,Southwark,2133,1545,0.077
E01003964,Southwark 015A,E01033878,Southwark 015F,S,E09000028,Southwark,1927,1108,0.07458
E01003968,Southwark 015C,E01033879,Southwark 015G,M,E09000028,Southwark,1441,2555,0.10919
E01003974,Southwark 015E,E01033879,Southwark 015G,M,E09000028,Southwark,1268,2555,0.10919
E01003964,Southwark 015A,E01033880,Southwark 015H,S,E09000028,Southwark,1927,2133,0.36906
E01003967,Southwark 016B,E01033881,Southwark 016F,M,E09000028,Southwark,1673,1883,0.25845
E01003970,Southwark 016C,E01033881,Southwark 016F,M,E09000028,Southwark,1486,1883,0.25845
E01032805,Southwark 022F,E01033882,Southwark 022G,S,E09000028,Southwark,2551,1407,0.07611
E01032805,Southwark 022F,E01033883,Southwark 022H,S,E09000028,Southwark,2551,1600,0.0985
E01004027,Southwark 003E,E01033884,Southwark 035A,S,E09000028,Southwark,2072,1102,0.21156
E01004027,Southwark 003E,E01033885,Southwark 036A,S,E09000028,Southwark,2072,1330,0.0909
E01033712,Hackney 023G,E01033712,Hackney 023G,U,E09000012,Hackney,1578,1543,0.16236
E01033589,Redbridge 030H,E01033589,Redbridge 039B,U,E09000026,Redbridge,1676,1954,0.12191
E01033590,Redbridge 019H,E01033590,Redbridge 037C,U,E09000026,Redbridge,1111,1250,0.09772
E01033591,Redbridge 030I,E01033591,Redbridge 039A,U,E09000026,Redbridge,1908,2977,0.25482
E01033713,Hackney 010G,E01033713,Hackney 010G,U,E09000012,Hackney,1346,1323,0.26166
E01033592,Redbridge 019I,E01033592,Redbridge 037D,U,E09000026,Redbridge,1908,1985,0.15101
E01033593,Westminster 015F,E01033593,Westminster 015F,U,E09000033,Westminster,1130,1732,0.09243
E01002293,Havering 007A,E01033784,Havering 007F,S,E09000016,Havering,1591,1559,0.53395
E01033594,Westminster 015G,E01033594,Westminster 015G,U,E09000033,Westminster,1368,1500,0.21008
E01033727,Greenwich 035B,E01033727,Greenwich 035B,U,E09000011,Greenwich,2567,2711,0.15708
E01033728,Greenwich 035C,E01033728,Greenwich 035C,U,E09000011,Greenwich,1226,1763,0.07585
E01033729,Greenwich 030E,E01033729,Greenwich 030E,U,E09000011,Greenwich,2969,2478,0.69419
E01033732,Greenwich 036D,E01033732,Greenwich 041E,U,E09000011,Greenwich,1053,1067,0.10563
E01033734,Greenwich 004F,E01033734,Greenwich 039B,U,E09000011,Greenwich,1320,1465,0.09747
E01033735,Greenwich 004G,E01033735,Greenwich 042D,U,E09000011,Greenwich,1073,1262,0.10416
E01033736,Greenwich 004H,E01033736,Greenwich 039A,U,E09000011,Greenwich,1125,2244,0.12621
E01033737,Greenwich 004I,E01033737,Greenwich 042B,U,E09000011,Greenwich,1495,1934,0.23555
E01033738,Greenwich 037D,E01033738,Greenwich 037D,U,E09000011,Greenwich,1216,1861,0.28938
E01033739,Greenwich 002E,E01033739,Greenwich 002E,U,E09000011,Greenwich,1443,1726,0.11439
E01033740,Greenwich 002F,E01033740,Greenwich 002F,U,E09000011,Greenwich,1577,1634,0.1658
E01033741,Greenwich 002G,E01033741,Greenwich 002G,U,E09000011,Greenwich,2457,2698,0.5701
E01033742,Greenwich 007F,E01033742,Greenwich 007F,U,E09000011,Greenwich,1352,1341,0.12496
E01033743,Greenwich 002H,E01033743,Greenwich 002H,U,E09000011,Greenwich,2038,1941,0.99982
E01033744,Greenwich 007G,E01033744,Greenwich 007G,U,E09000011,Greenwich,1845,1803,0.14662
E01033745,Greenwich 002I,E01033745,Greenwich 002I,U,E09000011,Greenwich,1820,1783,0.56399
E01033746,Greenwich 038E,E01033746,Greenwich 038E,U,E09000011,Greenwich,1464,1471,0.12701
E01033597,Westminster 023F,E01033597,Westminster 023F,U,E09000033,Westminster,990,1006,0.05829
E01000262,Barnet 017D,E01033911,Barnet 017E,S,E09000003,Barnet,2260,1878,1.99492
E01000262,Barnet 017D,E01033912,Barnet 017F,S,E09000003,Barnet,2260,1703,0.21466
E01000125,Barnet 024A,E01033913,Barnet 024G,S,E09000003,Barnet,2779,1529,0.1605
E01000125,Barnet 024A,E01033914,Barnet 024H,S,E09000003,Barnet,2779,1813,0.14727
E01033572,Barnet 030E,E01033915,Barnet 042A,S,E09000003,Barnet,1588,1486,0.18236
E01000155,Barnet 030D,E01033916,Barnet 042B,S,E09000003,Barnet,1880,1786,0.15029
E01033573,Barnet 030F,E01033917,Barnet 042C,S,E09000003,Barnet,1622,1509,0.0326
E01033573,Barnet 030F,E01033918,Barnet 042D,S,E09000003,Barnet,1622,1554,0.10755
E01033572,Barnet 030E,E01033919,Barnet 042E,S,E09000003,Barnet,1588,1311,0.05786
E01033572,Barnet 030E,E01033920,Barnet 042F,S,E09000003,Barnet,1588,1523,0.16737
E01000155,Barnet 030D,E01033921,Barnet 043A,S,E09000003,Barnet,1880,1655,0.038
E01000155,Barnet 030D,E01033922,Barnet 043B,S,E09000003,Barnet,1880,1708,0.10218
E01000148,Barnet 030B,E01033923,Barnet 043C,S,E09000003,Barnet,1873,1561,0.0937
E01000148,Barnet 030B,E01033924,Barnet 043D,S,E09000003,Barnet,1873,1544,0.14033
E01033572,Barnet 030E,E01033925,Barnet 043E,S,E09000003,Barnet,1588,1732,0.27565
E01001506,Enfield 014B,E01033926,Enfield 014E,M,E09000010,Enfield,1635,2634,2.0969
E01002293,Havering 007A,E01033785,Havering 007G,S,E09000016,Havering,1591,1381,0.15383
E01033598,Westminster 009F,E01033598,Westminster 009F,U,E09000033,Westminster,1242,1366,0.05312
E01002249,Havering 017D,E01033786,Havering 017G,S,E09000016,Havering,1905,1313,0.13937
E01002249,Havering 017D,E01033787,Havering 017H,S,E09000016,Havering,1905,1461,0.18082
E01002249,Havering 017D,E01033788,Havering 017I,S,E09000016,Havering,1905,1558,0.2527
E01000432,Bexley 008E,E01033789,Bexley 008H,S,E09000004,Bexley,1673,1768,0.2351
E01000432,Bexley 008E,E01033790,Bexley 008I,S,E09000004,Bexley,1673,1338,0.22574
E01000378,Bexley 019E,E01033791,Bexley 019G,S,E09000004,Bexley,2121,1381,0.3795
E01000378,Bexley 019E,E01033792,Bexley 019H,S,E09000004,Bexley,2121,1382,0.88225
E01033599,Westminster 023G,E01033599,Westminster 023G,U,E09000033,Westminster,1573,1301,0.06582
E01033601,Westminster 009G,E01033601,Westminster 009G,U,E09000033,Westminster,1569,1981,0.05433
E01033602,Westminster 009H,E01033602,Westminster 009H,U,E09000033,Westminster,1625,1527,0.05819
E01033603,Westminster 009I,E01033603,Westminster 009I,U,E09000033,Westminster,1333,1266,0.04981
E01033604,Westminster 009J,E01033604,Westminster 009J,U,E09000033,Westminster,1236,1181,0.07205
E01033605,Westminster 009K,E01033605,Westminster 009K,U,E09000033,Westminster,2046,1640,0.0737
E01001510,Enfield 014D,E01033926,Enfield 014E,M,E09000010,Enfield,1496,2634,2.0969
E01001519,Enfield 020D,E01033927,Enfield 020F,S,E09000010,Enfield,2496,1654,0.20321
E01001519,Enfield 020D,E01033928,Enfield 020G,S,E09000010,Enfield,2496,1298,0.14925
E01000588,Brent 002E,E01033929,Brent 002F,S,E09000005,Brent,2197,1344,0.15874
E01000588,Brent 002E,E01033930,Brent 002G,S,E09000005,Brent,2197,1846,0.19122
E01003109,Lambeth 003E,E01033862,Lambeth 003F,S,E09000022,Lambeth,2255,1396,0.16796
E01000482,Brent 009C,E01033931,Brent 009F,S,E09000005,Brent,2886,1359,0.17935
E01000482,Brent 009C,E01033932,Brent 009G,S,E09000005,Brent,2886,1660,0.16258
E01033464,Brent 010F,E01033933,Brent 010G,S,E09000005,Brent,3022,1481,0.10066
E01033464,Brent 010F,E01033934,Brent 010H,S,E09000005,Brent,3022,1637,0.14064
E01000635,Brent 020D,E01033935,Brent 020F,S,E09000005,Brent,2415,2008,0.15367
E01000635,Brent 020D,E01033936,Brent 020G,S,E09000005,Brent,2415,1642,0.07883
E01000600,Brent 027E,E01033937,Brent 027G,S,E09000005,Brent,2047,1165,0.08651
E01000600,Brent 027E,E01033938,Brent 027H,S,E09000005,Brent,2047,1230,1.78957
E01000600,Brent 027E,E01033939,Brent 027I,S,E09000005,Brent,2047,1931,0.15097
E01033424,Brent 017F,E01033940,Brent 035B,S,E09000005,Brent,1508,2352,0.10088
E01033424,Brent 017F,E01033941,Brent 035C,S,E09000005,Brent,1508,1567,0.04388
E01033424,Brent 017F,E01033942,Brent 035D,S,E09000005,Brent,1508,1607,0.28415
E01002080,Haringey 015D,E01033943,Haringey 015E,S,E09000014,Haringey,1593,2513,0.48234
E01002080,Haringey 015D,E01033944,Haringey 015F,S,E09000014,Haringey,1593,2535,0.147
E01033085,Haringey 020E,E01033945,Haringey 020G,S,E09000014,Haringey,1780,1369,0.07584
E01033085,Haringey 020E,E01033946,Haringey 020H,S,E09000014,Haringey,1780,1360,0.08022
E01033699,Hackney 021G,E01033699,Hackney 030A,U,E09000012,Hackney,1217,1413,0.09422
E01033700,Hackney 021H,E01033700,Hackney 030B,U,E09000012,Hackney,1566,2491,0.11011
E01033702,Hackney 028C,E01033702,Hackney 028C,U,E09000012,Hackney,1193,1451,0.10018
E01033703,Hackney 010F,E01033703,Hackney 010F,U,E09000012,Hackney,1410,1411,0.06541
E01033704,Hackney 023F,E01033704,Hackney 023F,U,E09000012,Hackney,1631,2344,0.21898
E01033705,Hackney 028D,E01033705,Hackney 028D,U,E09000012,Hackney,1417,1434,0.16024
E01033706,Hackney 027F,E01033706,Hackney 033B,U,E09000012,Hackney,1539,1447,0.13508
E01033708,Hackney 027G,E01033708,Hackney 033C,U,E09000012,Hackney,1599,1869,0.35727
E01033569,Kingston upon Thames 004G,E01033569,Kingston upon Thames 004G,U,E09000021,Kingston upon Thames,1662,1817,0.16743
E01033570,Richmond upon Thames 004G,E01033570,Richmond upon Thames 004G,U,E09000027,Richmond upon Thames,1552,1904,0.47192
E01033571,Richmond upon Thames 004H,E01033571,Richmond upon Thames 004H,U,E09000027,Richmond upon Thames,1538,1496,0.33548
E01033579,Newham 013F,E01033579,Newham 040C,U,E09000025,Newham,1293,1887,0.44023
E01033580,Newham 037F,E01033580,Newham 042A,U,E09000025,Newham,1522,1412,0.08401
E01033581,Newham 037G,E01033581,Newham 041A,U,E09000025,Newham,1782,1923,1.31301
E01033582,Newham 037H,E01033582,Newham 041B,U,E09000025,Newham,1381,1449,0.16391
E01033584,Newham 034I,E01033584,Newham 034I,U,E09000025,Newham,1595,1703,0.15066
E01033586,Newham 013H,E01033586,Newham 040D,U,E09000025,Newham,1410,2103,0.70188
E01033709,Hackney 027H,E01033709,Hackney 032B,U,E09000012,Hackney,1670,1831,0.08784
E01033710,Hackney 028E,E01033710,Hackney 028E,U,E09000012,Hackney,1159,1131,0.04229
E01033711,Hackney 027I,E01033711,Hackney 032C,U,E09000012,Hackney,1105,1912,0.07711
E01001238,Ealing 015B,E01034026,Ealing 015F,S,E09000009,Ealing,2868,2511,0.11582
E01001238,Ealing 015B,E01034027,Ealing 015G,S,E09000009,Ealing,2868,2533,0.29556
E01001222,Ealing 019A,E01034028,Ealing 019F,S,E09000009,Ealing,2384,1230,0.09847
E01001222,Ealing 019A,E01034029,Ealing 019G,S,E09000009,Ealing,2384,1525,0.09067
E01001221,Ealing 020A,E01034030,Ealing 042A,S,E09000009,Ealing,1861,1860,0.27118
E01001221,Ealing 020A,E01034031,Ealing 042B,S,E09000009,Ealing,1861,1312,0.03166
E01002684,Hounslow 006D,E01034032,Hounslow 006G,S,E09000018,Hounslow,2368,1814,0.25273
E01002684,Hounslow 006D,E01034033,Hounslow 006H,S,E09000018,Hounslow,2368,1752,0.1442
E01002683,Hounslow 014E,E01034034,Hounslow 014F,S,E09000018,Hounslow,2568,1673,0.09849
E01002683,Hounslow 014E,E01034035,Hounslow 014G,S,E09000018,Hounslow,2568,1582,0.15227
E01002642,Hounslow 015A,E01034036,Hounslow 015F,S,E09000018,Hounslow,2005,1854,0.1137
E01002642,Hounslow 015A,E01034037,Hounslow 015G,S,E09000018,Hounslow,2005,1854,0.15056
E01002664,Hounslow 017E,E01034038,Hounslow 017F,S,E09000018,Hounslow,1802,1800,0.15263
E01002664,Hounslow 017E,E01034039,Hounslow 017G,S,E09000018,Hounslow,1802,1732,0.10843
E01002648,Hounslow 018C,E01034040,Hounslow 018H,S,E09000018,Hounslow,2689,1657,0.12255
E01002648,Hounslow 018C,E01034041,Hounslow 018I,S,E09000018,Hounslow,2689,1477,0.10928
E01002566,Hounslow 003C,E01034042,Hounslow 030A,S,E09000018,Hounslow,2123,1255,0.46435
E01002566,Hounslow 003C,E01034043,Hounslow 030B,S,E09000018,Hounslow,2123,1441,0.06578
E01002566,Hounslow 003C,E01034044,Hounslow 030C,S,E09000018,Hounslow,2123,1232,0.05973
E01002568,Hounslow 003D,E01034045,Hounslow 031A,S,E09000018,Hounslow,2759,1793,0.06364
E01002568,Hounslow 003D,E01034046,Hounslow 031B,S,E09000018,Hounslow,2759,1950,0.13599
E01001014,Croydon 024A,E01034145,Croydon 024G,S,E09000008,Croydon,2663,1330,0.16501
E01001709,Greenwich 004B,E01034198,Greenwich 042C,M,E09000011,Greenwich,1170,2324,0.93496
E01001711,Greenwich 004C,E01034198,Greenwich 042C,M,E09000011,Greenwich,1413,2324,0.93496
E01003617,Newham 012B,E01034199,Newham 012E,S,E09000025,Newham,2769,1819,0.10559
E01001014,Croydon 024A,E01034146,Croydon 024H,S,E09000008,Croydon,2663,1442,0.27254
E01001045,Croydon 027C,E01034147,Croydon 046A,S,E09000008,Croydon,1820,1121,0.00972
E01001045,Croydon 027C,E01034148,Croydon 046B,S,E09000008,Croydon,1820,1628,0.15523
E01001045,Croydon 027C,E01034149,Croydon 046C,S,E09000008,Croydon,1820,2114,0.33139
E01001043,Croydon 027B,E01034150,Croydon 046D,S,E09000008,Croydon,2578,1347,0.17654
E01001043,Croydon 027B,E01034151,Croydon 046E,S,E09000008,Croydon,2578,1163,0.04568
E01033733,Greenwich 036E,E01034194,Greenwich 041B,S,E09000011,Greenwich,1134,1300,0.02626
E01004188,Sutton 004E,E01034154,Sutton 004G,S,E09000029,Sutton,1711,1538,0.19028
E01004142,Sutton 012D,E01034155,Sutton 012F,S,E09000029,Sutton,2038,2052,0.15505
E01004142,Sutton 012D,E01034156,Sutton 012G,S,E09000029,Sutton,2038,1406,0.2284
E01003617,Newham 012B,E01034200,Newham 012F,S,E09000025,Newham,2769,1570,0.12711
E01001043,Croydon 027B,E01034152,Croydon 047B,S,E09000008,Croydon,2578,1625,0.11993
E01003606,Newham 022D,E01034201,Newham 022E,S,E09000025,Newham,2152,1447,0.07013
E01004188,Sutton 004E,E01034153,Sutton 004F,S,E09000029,Sutton,1711,1402,0.16219
E01001706,Greenwich 005B,E01034173,Greenwich 005F,M,E09000011,Greenwich,1340,1855,0.21409
E01001713,Greenwich 005E,E01034173,Greenwich 005F,M,E09000011,Greenwich,1748,1855,0.21409
E01033726,Greenwich 034E,E01034174,Greenwich 034F,S,E09000011,Greenwich,2493,1253,0.36174
E01033726,Greenwich 034E,E01034175,Greenwich 034G,S,E09000011,Greenwich,2493,1301,0.26773
E01003606,Newham 022D,E01034202,Newham 022F,S,E09000025,Newham,2152,1645,0.09432
E01033733,Greenwich 036E,E01034195,Greenwich 041C,S,E09000011,Greenwich,1134,1291,0.01932
E01033733,Greenwich 036E,E01034196,Greenwich 041D,S,E09000011,Greenwich,1134,1280,0.15926
E01001014,Croydon 024A,E01034144,Croydon 024F,S,E09000008,Croydon,2663,1349,0.20463
E01003493,Newham 025B,E01034203,Newham 025E,S,E09000025,Newham,2299,1361,0.0474
E01003493,Newham 025B,E01034204,Newham 025F,S,E09000025,Newham,2299,1993,0.09353
E01003482,Newham 033B,E01034205,Newham 033E,S,E09000025,Newham,2634,1555,2.37598
E01003482,Newham 033B,E01034206,Newham 033F,S,E09000025,Newham,2634,1766,1.08071
E01003482,Newham 033B,E01034207,Newham 033G,S,E09000025,Newham,2634,1535,0.1288
E01033585,Newham 034J,E01034208,Newham 034J,S,E09000025,Newham,2445,1941,0.14996
E01033585,Newham 034J,E01034209,Newham 034K,S,E09000025,Newham,2445,1480,0.14409
E01033576,Newham 034H,E01034210,Newham 034L,S,E09000025,Newham,1295,1536,0.09707
E01033576,Newham 034H,E01034211,Newham 034M,S,E09000025,Newham,1295,1437,0.28074
E01033574,Newham 034F,E01034212,Newham 034N,M,E09000025,Newham,1095,1925,0.28826
E01033575,Newham 034G,E01034212,Newham 034N,M,E09000025,Newham,1021,1925,0.28826
E01033583,Newham 013G,E01034213,Newham 038A,S,E09000025,Newham,3081,1788,0.29898
E01033583,Newham 013G,E01034214,Newham 038B,S,E09000025,Newham,3081,1565,0.03529
E01033583,Newham 013G,E01034215,Newham 038C,S,E09000025,Newham,3081,1536,0.03739
E01033583,Newham 013G,E01034216,Newham 038D,S,E09000025,Newham,3081,1704,0.06338
E01033583,Newham 013G,E01034217,Newham 038E,S,E09000025,Newham,3081,2045,0.28918
E01033583,Newham 013G,E01034218,Newham 039B,S,E09000025,Newham,3081,1821,0.20664
E01033583,Newham 013G,E01034219,Newham 039C,S,E09000025,Newham,3081,1885,0.16188
E01033726,Greenwich 034E,E01034176,Greenwich 034H,S,E09000011,Greenwich,2493,2027,0.23943
E01033583,Newham 013G,E01034220,Newham 039D,S,E09000025,Newham,3081,1234,0.33828
E01033726,Greenwich 034E,E01034177,Greenwich 034I,S,E09000011,Greenwich,2493,1602,0.16013
E01001048,Croydon 020C,E01034143,Croydon 020H,S,E09000008,Croydon,1942,1307,0.13831
E01001640,Greenwich 035A,E01034178,Greenwich 035E,S,E09000011,Greenwich,2334,1692,0.02375
E01033583,Newham 013G,E01034221,Newham 039E,S,E09000025,Newham,3081,1782,0.14642
E01001640,Greenwich 035A,E01034179,Greenwich 035F,S,E09000011,Greenwich,2334,1423,0.07005
E01033578,Newham 013E,E01034222,Newham 040A,S,E09000025,Newham,1273,1527,0.50702
E01033578,Newham 013E,E01034223,Newham 040B,S,E09000025,Newham,1273,1375,0.06063
E01003609,Newham 037A,E01034224,Newham 041D,S,E09000025,Newham,2702,1753,0.47047
E01003609,Newham 037A,E01034225,Newham 042B,S,E09000025,Newham,2702,1504,0.43912
E01003609,Newham 037A,E01034226,Newham 042C,S,E09000025,Newham,2702,1414,0.03879
E01033577,Newham 037E,E01034227,Newham 042D,S,E09000025,Newham,1489,1577,0.04577
E01033577,Newham 037E,E01034228,Newham 042E,S,E09000025,Newham,1489,1348,0.0641
E01033577,Newham 037E,E01034229,Newham 042F,S,E09000025,Newham,1489,1409,0.4374
E01033577,Newham 037E,E01034230,Newham 042G,S,E09000025,Newham,1489,1237,0.04217
E01033577,Newham 037E,E01034231,Newham 042H,S,E09000025,Newham,1489,1343,0.06911
E01001640,Greenwich 035A,E01034180,Greenwich 035G,S,E09000011,Greenwich,2334,1293,0.04387
E01033730,Greenwich 035D,E01034181,Greenwich 035H,S,E09000011,Greenwich,1214,1813,0.06997
E01033730,Greenwich 035D,E01034182,Greenwich 035I,S,E09000011,Greenwich,1214,1399,0.10013
E01001662,Greenwich 037A,E01034183,Greenwich 037E,S,E09000011,Greenwich,1608,1525,0.10772
E01001662,Greenwich 037A,E01034184,Greenwich 037F,S,E09000011,Greenwich,1608,1289,0.03837
E01001662,Greenwich 037A,E01034185,Greenwich 037G,S,E09000011,Greenwich,1608,1206,0.08988
E01033731,Greenwich 004E,E01034186,Greenwich 039C,S,E09000011,Greenwich,1017,1356,0.04729
E01033731,Greenwich 004E,E01034187,Greenwich 039D,S,E09000011,Greenwich,1017,1255,0.15717
E01001667,Greenwich 036B,E01034188,Greenwich 040A,S,E09000011,Greenwich,1564,1397,1.00525
E01033733,Greenwich 036E,E01034189,Greenwich 040B,S,E09000011,Greenwich,1134,1268,0.20901
E01001667,Greenwich 036B,E01034190,Greenwich 040C,S,E09000011,Greenwich,1564,1686,0.25226
