,LSOA21NM,OBJECTID,LSOA21CD,SHAPE_Leng,SHAPE_Area,geometry
4466,Westminster 004C,4467,E01004720,2615.086176763013,118046.62317073967,"POLYGON ((524197 182913, 524182 182849, 524154 182849, 524152 182825, 524078 182818, 524081 182764, 524030 182770, 524022 182695, 524047 182689, 524044 182664, 524075 182689, 524131 182680, 524144 182755, 524168 182752, 524154 182648, 524128 182652, 524106 182515, 524003 182527, 524002 182570, 523980 182572, 523968 182485, 523941 182467, 524124 182416, 524122 182398, 524037 182401, 523889 182378, 523858 182460, 523868 182501, 523850 182510, 523848 182648, 523859 182715, 523895 182732, 523907 182761, 523890 182890, 524038 182945, 524199 182973, 524197 182913))"
4467,Westminster 004D,4468,E01004721,2597.4992259753913,117817.36590879179,"POLYGON ((524438 182667, 524446 182608, 524462 182610, 524497 182569, 524538 182580, 524554 182612, 524575 182616, 524577 182557, 524574 182537, 524442 182555, 524440 182534, 524463 182531, 524443 182393, 524466 182390, 524475 182441, 524567 182421, 524562 182377, 524596 182372, 524605 182347, 524632 182350, 524628 182314, 524507 182357, 524460 182364, 524460 182340, 524425 182341, 524122 182398, 524124 182416, 523942 182462, 523968 182485, 523980 182572, 524002 182570, 524003 182527, 524106 182515, 524128 182653, 524427 182608, 524434 182633, 524409 182636, 524411 182664, 524438 182667))"
4468,Westminster 004E,4469,E01004722,1624.4056768933117,80439.8943870541,"POLYGON ((524390 182941, 524512 182925, 524536 182946, 524554 182905, 524529 182899, 524563 182873, 524570 182846, 524667 182871, 524710 182726, 524679 182722, 524685 182690, 524654 182690, 524654 182594, 524619 182585, 524619 182554, 524577 182561, 524575 182616, 524554 182612, 524538 182580, 524497 182569, 524462 182610, 524446 182608, 524412 182800, 524470 182816, 524454 182854, 524340 182911, 524348 182959, 524390 182941))"
4469,Westminster 005F,4470,E01004723,2063.5891078624336,96220.45568004373,"POLYGON ((524743 183075, 524857 182647, 524784 182654, 524726 182885, 524570 182846, 524563 182873, 524529 182899, 524554 182905, 524536 182946, 524512 182925, 524407 182933, 524348 182959, 524329 182986, 524278 182993, 524250 182970, 524243 182940, 524206 182977, 524290 183024, 524439 183075, 524600 183091, 524741 183085, 524743 183075))"
4470,Westminster 001C,4471,E01004724,1459.5177038616894,80726.44122415982,"POLYGON ((527148 183307, 527174 183280, 527140 183250, 527137 183223, 527194 183218, 527228 183267, 527261 183236, 527247 183211, 527303 183157, 527283 183109, 527269 183115, 527235 183004, 527174 183001, 527163 182974, 527088 183070, 527072 183054, 526978 183161, 526968 183154, 526938 183181, 526927 183209, 526879 183225, 527087 183386, 527148 183307))"
4471,Westminster 003B,4472,E01004725,3496.8922882474935,272998.5760229239,"POLYGON ((526933 183196, 527051 183070, 527072 183054, 527088 183070, 527163 182974, 527174 183001, 527254 183015, 527231 182946, 527281 182931, 527291 182851, 527275 182787, 527374 182764, 527402 182778, 527480 182688, 527347 182632, 527397 182571, 527374 182531, 527354 182540, 527349 182513, 527381 182513, 527354 182481, 527227 182638, 527124 182496, 527012 182433, 526912 182418, 526799 182504, 526836 182512, 526835 182540, 526904 182581, 526915 182606, 526871 182643, 526831 182610, 526795 182652, 526772 182633, 526687 182742, 526811 182845, 526978 182952, 526966 182970, 526986 182986, 526995 183025, 527023 183038, 526987 183085, 526974 183072, 526941 183096, 526952 183129, 526902 183192, 526920 183214, 526933 183196))"
4472,Westminster 003C,4473,E01004726,2676.019358680272,185681.81666181528,"POLYGON ((526879 183225, 526919 183213, 526902 183192, 526952 183129, 526939 183109, 526951 183079, 526979 183072, 526987 183085, 527023 183038, 526995 183025, 526986 182986, 526966 182970, 526978 182952, 526811 182845, 526687 182742, 526778 182627, 526726 182592, 526706 182616, 526682 182596, 526649 182640, 526632 182627, 526634 182664, 526604 182668, 526535 182617, 526544 182600, 526521 182583, 526528 182573, 526444 182501, 526394 182568, 526331 182521, 526247 182621, 526632 182919, 526732 183081, 526879 183225))"
4473,Westminster 008D,4474,E01004727,5932.028250694527,1131475.7680610323,"POLYGON ((527686 183502, 527741 183380, 527572 183305, 527602 183273, 527619 183218, 527869 183051, 527821 182871, 528251 183114, 528378 183145, 528633 182308, 528234 182187, 528267 182073, 527922 181967, 527853 182196, 527654 182355, 527467 182292, 527433 182374, 527354 182481, 527381 182513, 527349 182513, 527354 182540, 527374 182531, 527397 182571, 527347 182632, 527480 182688, 527402 182778, 527374 182764, 527285 182776, 527269 182802, 527291 182851, 527281 182931, 527231 182946, 527269 183115, 527283 183109, 527342 183241, 527405 183330, 527579 183457, 527571 183479, 527628 183508, 527641 183490, 527685 183512, 527686 183502))"
4474,Westminster 003D,4475,E01004728,1778.608480758323,74826.8702871455,"POLYGON ((526816 182628, 526831 182610, 526871 182643, 526915 182606, 526904 182581, 526835 182540, 526836 182512, 526799 182504, 526912 182418, 526767 182369, 526577 182210, 526474 182336, 526686 182495, 526721 182461, 526752 182475, 526727 182528, 526712 182515, 526660 182578, 526706 182616, 526726 182592, 526741 182599, 526795 182652, 526816 182628))"
4475,Westminster 003E,4476,E01004729,1361.3099382450687,60502.363748503485,"POLYGON ((526610 182668, 526634 182664, 526632 182627, 526649 182640, 526682 182596, 526660 182578, 526712 182515, 526727 182528, 526755 182478, 526721 182461, 526686 182495, 526480 182332, 526331 182521, 526394 182568, 526444 182501, 526528 182573, 526521 182583, 526544 182600, 526535 182617, 526610 182668))"
4476,Westminster 001D,4477,E01004730,4315.86261521913,450149.8225714429,"POLYGON ((528244 183584, 528378 183145, 528251 183114, 527821 182871, 527869 183051, 527619 183218, 527602 183273, 527572 183305, 527741 183380, 527685 183512, 527641 183490, 527628 183508, 527571 183479, 527579 183457, 527416 183341, 527342 183241, 527303 183157, 527247 183211, 527261 183236, 527228 183267, 527194 183218, 527137 183223, 527140 183250, 527174 183280, 527149 183304, 527206 183350, 527478 183543, 527677 183645, 527752 183545, 528058 183658, 528214 183686, 528244 183584))"
4477,Westminster 020A,4478,E01004731,6192.69167985478,675074.6126702009,"POLYGON ((529397 179907, 529470 179808, 529565 179871, 529670 179900, 529733 179882, 529832 179894, 529976 179808, 530039 179804, 530036 179686, 529923 179697, 529922 179588, 529945 179503, 529701 179355, 529679 179288, 529713 179295, 529731 179274, 529630 179272, 529681 179077, 529592 179025, 529548 179105, 529573 179126, 529515 179150, 529515 179268, 529071 179151, 528876 179162, 528773 179217, 528616 179498, 528391 179722, 528508 179800, 528736 179787, 528900 179617, 529001 179550, 529034 179489, 529058 179505, 529095 179461, 529074 179400, 529091 179395, 529111 179415, 529124 179475, 529152 179461, 529159 179451, 529123 179383, 529181 179359, 529201 179406, 529219 179412, 529234 179397, 529295 179454, 529344 179432, 529437 179466, 529421 179507, 529474 179598, 529471 179623, 529263 179583, 529178 179705, 529194 179734, 529187 179762, 529397 179907))"
4478,Westminster 020B,4479,E01004732,1481.6122031250788,69875.61138670499,"POLYGON ((529911 179337, 529921 179323, 529944 179354, 529968 179352, 530005 179214, 529806 179198, 529793 179143, 529724 179134, 529707 179155, 529710 179129, 529668 179114, 529630 179272, 529731 179274, 529713 179295, 529679 179288, 529701 179355, 529913 179482, 529911 179337))"
4479,Westminster 020C,4480,E01004733,5415.860980794877,445313.8402394276,"POLYGON ((530557 180519, 530525 180495, 530481 180414, 530406 180241, 530382 180138, 530331 179754, 530340 179652, 530278 178974, 529756 178984, 529749 178944, 529685 178849, 529599 178902, 529624 178946, 529592 179025, 529681 179077, 529668 179114, 529710 179129, 529707 179155, 529724 179134, 529793 179143, 529806 179198, 530005 179214, 529968 179352, 529944 179354, 529921 179323, 529902 179371, 529913 179482, 529945 179503, 529922 179588, 529923 179697, 530036 179686, 530039 179804, 530158 179795, 530150 180035, 530135 180101, 530217 180114, 530361 180083, 530379 180176, 530369 180179, 530403 180296, 530350 180315, 530382 180386, 530350 180423, 530401 180454, 530491 180458, 530536 180529, 530557 180519))"
4480,Westminster 018A,4481,E01004734,4678.888133711203,325082.5290009659,"POLYGON ((530028 180962, 530060 180971, 530084 181010, 530094 181002, 530119 180965, 530086 180923, 530086 180889, 530123 180912, 530110 180887, 530123 180847, 530171 180830, 530165 180856, 530142 180854, 530137 180868, 530174 180883, 530217 180800, 530290 180841, 530313 180874, 530298 180896, 530381 180970, 530461 180859, 530398 180810, 530422 180778, 530388 180738, 530397 180697, 530371 180678, 530455 180587, 530445 180571, 530469 180560, 530536 180624, 530499 180678, 530491 180654, 530439 180693, 530454 180735, 530576 180802, 530615 180741, 530564 180711, 530596 180653, 530584 180647, 530584 180584, 530491 180458, 530401 180454, 530344 180473, 530319 180449, 530201 180570, 530169 180542, 530163 180494, 530075 180424, 530061 180563, 530079 180612, 529976 180653, 529974 180621, 529957 180615, 529982 180563, 529969 180525, 529985 180497, 529887 180461, 529839 180562, 529787 180559, 529750 180497, 529725 180538, 529771 180591, 529707 180694, 529674 180778, 529691 180788, 529668 180791, 529651 180823, 529874 180982, 529928 181049, 530028 180962))"
4481,Westminster 018B,4482,E01004735,4910.227124163633,474854.38576203905,"POLYGON ((530975 181231, 531134 181279, 531173 181122, 531112 181104, 531128 181049, 531090 181032, 531100 181013, 531075 180990, 531095 180986, 531110 180958, 531098 180949, 531147 180882, 531145 180791, 530978 180769, 530776 180700, 530624 180604, 530559 180540, 530557 180519, 530536 180529, 530584 180584, 530584 180647, 530596 180653, 530564 180711, 530615 180741, 530576 180802, 530454 180735, 530439 180693, 530491 180654, 530499 180678, 530536 180624, 530469 180560, 530445 180571, 530455 180587, 530371 180678, 530397 180697, 530388 180738, 530422 180778, 530398 180810, 530461 180859, 530381 180970, 530298 180896, 530313 180874, 530290 180841, 530217 180800, 530174 180883, 530137 180868, 530142 180854, 530165 180856, 530171 180830, 530123 180847, 530110 180887, 530123 180912, 530086 180889, 530086 180923, 530119 180965, 530084 181010, 530240 181134, 530348 181246, 530406 181190, 530422 181215, 530584 181181, 530640 181206, 530659 181242, 530914 181358, 530975 181231))"
4482,Westminster 018C,4483,E01004736,7535.642715384481,1190364.8672321537,"POLYGON ((529667 180793, 529691 180788, 529674 180778, 529707 180694, 529771 180591, 529725 180538, 529750 180497, 529787 180559, 529839 180562, 529887 180461, 529985 180497, 529969 180525, 529982 180563, 529957 180615, 529974 180621, 529976 180653, 530079 180612, 530061 180563, 530075 180424, 530163 180494, 530169 180542, 530201 180570, 530319 180449, 530344 180473, 530401 180454, 530350 180423, 530382 180386, 530350 180315, 530403 180296, 530369 180179, 530379 180176, 530361 180083, 530217 180114, 530135 180101, 530150 180035, 530158 179795, 529976 179808, 529832 179894, 529733 179882, 529670 179900, 529565 179871, 529470 179808, 529397 179908, 529187 179762, 529194 179734, 529178 179705, 529263 179583, 529471 179623, 529474 179598, 529421 179507, 529437 179466, 529344 179432, 529295 179454, 529234 179397, 529219 179412, 529201 179406, 529181 179359, 529123 179383, 529159 179451, 529152 179461, 529124 179475, 529111 179415, 529091 179395, 529074 179400, 529095 179461, 529058 179505, 529034 179489, 529001 179550, 528900 179617, 528736 179787, 528508 179800, 528511 179879, 528872 180191, 529110 180388, 529534 180626, 529635 180809, 529651 180823, 529667 180793))"
4483,Westminster 024C,4484,E01004737,1636.790468044789,80998.60239026698,"POLYGON ((529783 178421, 530041 178244, 529936 178129, 529907 178146, 529891 178135, 529847 178053, 529737 177996, 529679 178178, 529652 178211, 529717 178252, 529737 178214, 529775 178192, 529791 178207, 529747 178250, 529771 178347, 529745 178375, 529710 178363, 529670 178376, 529740 178456, 529783 178421))"
4484,Westminster 021A,4485,E01004740,1191.6445168694854,48811.06659393708,"POLYGON ((529583 178478, 529615 178439, 529553 178408, 529449 178477, 529427 178458, 529443 178438, 529428 178417, 529347 178473, 529396 178550, 529297 178706, 529351 178739, 529582 178572, 529549 178533, 529544 178502, 529583 178478))"
4485,Westminster 024F,4486,E01004741,1722.1769624867384,56291.94284748639,"POLYGON ((529720 178434, 529670 178376, 529710 178363, 529745 178375, 529771 178347, 529747 178250, 529791 178207, 529775 178192, 529737 178214, 529717 178252, 529652 178211, 529643 178277, 529614 178278, 529606 178302, 529587 178286, 529608 178221, 529578 178192, 529557 178199, 529574 178281, 529496 178266, 529496 178329, 529480 178339, 529537 178417, 529553 178408, 529615 178439, 529544 178502, 529549 178533, 529582 178572, 529740 178456, 529720 178434))"
4486,Westminster 022A,4487,E01004742,1058.3671536791528,46668.01354789443,"POLYGON ((529523 178421, 529535 178414, 529480 178339, 529496 178329, 529496 178266, 529388 178232, 529374 178175, 529355 178171, 529341 178235, 529242 178307, 529347 178473, 529428 178417, 529443 178438, 529427 178458, 529449 178477, 529523 178421))"
4487,Westminster 021B,4488,E01004743,1331.4746495420231,49013.32696069169,"POLYGON ((530092 178986, 530127 178985, 530139 178888, 529949 178880, 529949 178802, 529903 178805, 529901 178879, 529795 178873, 529797 178831, 529777 178835, 529778 178815, 529755 178804, 529753 178850, 529706 178847, 529698 178864, 529749 178944, 529756 178984, 530092 178986))"
4488,Westminster 020D,4489,E01004744,2108.583679468659,108289.46415014063,"POLYGON ((529612 178981, 529624 178946, 529599 178902, 529687 178846, 529655 178771, 529564 178795, 529552 178812, 529435 178786, 529480 178877, 529462 178886, 529468 178911, 529456 178923, 529415 178847, 529390 178853, 529379 178834, 529361 178791, 529371 178755, 529359 178733, 529220 178839, 529231 178879, 529256 178859, 529289 178906, 529278 178930, 529378 179041, 529423 179115, 529398 179235, 529515 179268, 529515 179150, 529573 179126, 529548 179105, 529612 178981))"
4489,Westminster 021D,4490,E01004746,1361.7767456649524,40505.195428481384,"POLYGON ((529901 178878, 529903 178805, 529934 178810, 529949 178802, 529950 178779, 529985 178782, 529992 178702, 529977 178687, 529887 178691, 529901 178717, 529891 178745, 529857 178745, 529854 178772, 529833 178770, 529820 178710, 529759 178726, 529741 178679, 529699 178694, 529674 178683, 529702 178755, 529655 178771, 529698 178869, 529706 178847, 529753 178850, 529755 178804, 529778 178815, 529777 178835, 529797 178831, 529795 178873, 529901 178878))"
4490,Westminster 021E,4491,E01004747,2151.65035471382,108296.30096095084,"POLYGON ((529475 178866, 529435 178786, 529552 178812, 529564 178795, 529701 178759, 529674 178683, 529699 178694, 529741 178679, 529759 178726, 529820 178710, 529802 178666, 529822 178562, 529839 178559, 529865 178509, 529944 178481, 529920 178433, 529847 178462, 529842 178440, 529868 178422, 529852 178370, 529359 178733, 529371 178755, 529361 178791, 529379 178834, 529390 178853, 529415 178847, 529456 178923, 529475 178866))"
4491,Westminster 020E,4492,E01004748,1279.7526245908243,87254.87957431114,"POLYGON ((529328 178985, 529278 178930, 529289 178906, 529256 178859, 529231 178879, 529220 178839, 529138 178915, 529067 179038, 529030 179150, 529096 179153, 529398 179235, 529423 179115, 529328 178985))"
4492,Westminster 022B,4493,E01004749,2156.991567965438,137844.33363345658,"POLYGON ((529125 178928, 529164 178881, 529351 178739, 529297 178706, 529396 178550, 529329 178444, 529291 178491, 529275 178485, 529233 178518, 529157 178410, 529175 178398, 529158 178368, 529013 178473, 529017 178503, 528948 178555, 528977 178573, 529030 178671, 529049 178687, 529086 178664, 529110 178702, 529036 178793, 529020 178779, 529030 178750, 528985 178745, 528965 178805, 529022 178872, 529022 178909, 529096 178941, 529125 178928))"
4493,Westminster 023E,4494,E01004750,2863.4889727694476,256077.54536532887,"POLYGON ((529117 178950, 529131 178927, 529096 178941, 529022 178909, 529022 178872, 528965 178805, 528985 178748, 528964 178744, 528904 178662, 528878 178677, 528840 178620, 528819 178615, 528853 178590, 528815 178572, 528788 178591, 528746 178533, 528829 178471, 528795 178454, 528836 178347, 528758 178324, 528677 178412, 528549 178492, 528676 178695, 528505 178775, 528643 178966, 528776 179193, 528773 179217, 528876 179162, 529030 179150, 529067 179038, 529117 178950))"
